t,x,y,u,v,p,dudx,dudy,dvdx,dvdy,dudt,dvdt,flow_type,sample_id
0.0555555555555555,0.2105263157894736,0.0777777777777777,0.6884391304926236,0.0002352159469612,-1.682077677103285,-0.1294427969890729,-22.131441531146283,0.0012444386242236,-0.1565391993145274,-1.242076721265234,-0.1009258550739989,laminar,57
0.0444444444444444,0.631578947368421,0.0444444444444444,1.0092102288843257,-0.0041588209994498,-5.050658848252668,-0.034820320285463,4.969295121418462,-0.0011438010419636,0.0313251876152578,1.3509603756021948,0.0050653409137045,laminar,64
0.0444444444444444,0.0,0.0333333333333333,0.8983722030941546,0.0009465146693723,-0.0172873502858193,0.0,0.0,0.0,0.0,-0.8857067467305413,-0.0516165191229021,laminar,89
0.0666666666666666,0.2631578947368421,0.0555555555555555,0.973555461978324,0.0006902826311518,-2.1091414809353672,0.1717312862173295,-4.663491461441866,-0.0218271062429917,0.1552671513446014,-0.7904667230383633,-0.0211653838898145,laminar,98
0.0111111111111111,0.9473684210526316,0.0333333333333333,0.8877837471818095,0.0027169023012349,-7.589120314397959,0.1914649998183705,13.010092780081449,-0.036391342600167,0.0051782639521998,-0.0093023528261182,0.0264127223328329,laminar,8
0.1,0.6842105263157894,0.0,-0.0035266718149079,0.0013876327791213,-5.479330488017635,0.0,0.0,0.0,0.0,-2.012677613446176,0.1179987788355841,laminar,20
0.0333333333333333,0.1052631578947368,0.0111111111111111,0.3944033566947144,0.0004562453938814,-0.8567694960517129,-0.1349223877746379,31.86216802406218,0.0270732615849507,0.0354740355578942,0.1321563951115489,-0.123221191097257,laminar,34
0.0,0.894736842105263,0.0555555555555555,0.9876543209876544,-0.0006749681923279,0.0,0.0,-4.444444444444444,0.0004065526447121,-0.04394681357843,0.1055305285590835,-0.204947874639622,laminar,33
0.0444444444444444,0.0,0.1,-0.0065974864125396,0.0007245499262087,-0.0192277177206233,0.0,0.0,0.0,0.0,-0.7897825278151152,0.0361239256680131,laminar,0
0.0444444444444444,0.894736842105263,0.0555555555555555,0.9856677946927704,-0.0008728616107567,-7.146577716765884,0.0376770942698753,-3.985330888244546,-0.0101185838442315,0.1101937312817122,-0.327074864719401,-0.0516497975047577,laminar,31
0.1,0.9473684210526316,0.0777777777777777,0.6960407479833042,0.0005479377772525,-7.57517885463986,-0.0113002427490452,-23.26476205640116,-0.0014442134404292,-0.1081650298480097,-0.7040115199899222,0.0711332758827616,laminar,97
0.0111111111111111,0.4210526315789473,0.0555555555555555,0.9869795660587826,-0.0007106749957659,-3.3474904511996164,-0.1566483953381118,-4.899574917097084,0.0019596392860556,-0.0614672996928575,-0.1173116707752552,-0.0325349054663115,laminar,33
0.0777777777777777,0.1578947368421052,0.0111111111111111,0.4172491619703701,2.486487166851004e-05,-1.2685490013438585,-0.0564157449355131,31.89318624361752,-0.0009492534883197,0.0948826097361607,0.7454447776390954,0.0362556287053911,laminar,1
0.0777777777777777,0.3684210526315789,0.0555555555555555,0.9692755802283686,-0.0025765962585029,-2.941497577139573,-0.1738655819845754,-4.032685359148688,-0.0160381976863299,-0.0765157027780008,-0.2582430781147449,-0.1502669254701459,laminar,52
0.0222222222222222,0.894736842105263,0.1,-0.0166713098089267,-0.0007882950641699,-7.165840551552266,0.0,0.0,0.0,0.0,-0.1614344401136837,0.0295142473113774,laminar,94
0.0555555555555555,0.3157894736842105,0.0555555555555555,0.9793861921638388,0.0008210866841035,-2.5286446657209884,0.0330658252801523,-5.008455857958631,-0.0079251839818192,-0.1174225438260819,-0.823800574146405,-0.0015813004166492,laminar,44
0.0555555555555555,0.2105263157894736,0.0555555555555555,0.9684750655881424,-0.0002756541686766,-1.672494553772216,-0.135169484140915,-4.619460108205979,-0.0013751524422387,0.1365778284011365,0.7476767775247473,-0.0406195076971409,laminar,81
0.0666666666666666,0.4210526315789473,0.0888888888888888,0.3966327267068706,0.0030891630505168,-3.3739264001213862,0.0796903880184248,-31.840202341562645,0.0428153193202095,0.0209941022276601,1.4371543740126558,0.0130102205837546,laminar,66
0.1,0.6842105263157894,0.0,-0.0064452979773057,-0.0011398986245329,-5.445617900211767,0.0,0.0,0.0,0.0,-1.489860231487082,0.0088103235871954,laminar,79
0.0111111111111111,0.1578947368421052,0.0888888888888888,0.4018784274807283,0.0016579337346929,-1.2588883445244152,0.108543598632154,-31.44262437073111,0.0137537396805507,0.0877114615705925,0.7343724065642598,-0.0236673965413384,laminar,44
0.0555555555555555,0.2631578947368421,0.0777777777777777,0.6805477284983007,0.0001031300707183,-2.12406281426597,0.021118593565379,-22.50571725022051,-0.0218332819616047,-0.0009228332426708,0.6118411677872082,0.0592725247022035,laminar,63
0.0222222222222222,0.9473684210526316,0.0333333333333333,0.907741028986604,0.0017589530134842,-7.592485414895337,-0.0997811589866782,13.21172533665615,-0.0366061838029497,0.0486812609540981,1.0396154980079786,0.0669265956038819,laminar,76
0.0666666666666666,0.0,0.0333333333333333,0.8881054594860031,-0.0004059782804682,-0.005828052694994,0.0,0.0,0.0,0.0,-0.4361177719197806,-0.0451841522997419,laminar,66
0.0444444444444444,0.1052631578947368,0.0777777777777777,0.7132153308585837,0.0009246783722621,-0.8481127424642801,0.1007371456492716,-22.138492314288943,0.0118664695123341,0.0743313269891963,0.3962461432064745,-0.0288961758498788,laminar,2
0.0222222222222222,0.0526315789473684,0.0555555555555555,0.9961159840261838,-0.0001935401768468,-0.4226192346676462,-0.0807060726603672,-3.292450588923697,-0.0252774339619145,0.1425578284936664,-0.803584852417194,0.1300049352108835,laminar,61
0.0,0.631578947368421,0.0777777777777777,0.691358024691358,-2.481291654160021e-05,0.0,0.0,-22.22222222222221,-0.0089386267541333,0.040954779854618,0.7767366853744684,0.0126620465630431,laminar,98
0.0555555555555555,0.4210526315789473,0.0555555555555555,0.9940745754218456,0.0017152304504241,-3.3614073439522776,-0.0247051197875443,-4.58290893020324,0.0126011827907708,-0.0529384171325629,-0.0008962763554443,0.0400095223298073,laminar,33
0.0333333333333333,0.3157894736842105,0.0111111111111111,0.3885532424556291,-0.0018133981421395,-2.524791781663188,-0.0685896270982702,30.47422689320893,-0.0170992656875988,0.0173302189468919,-1.259598179338392,-0.0240952655419338,laminar,66
0.0222222222222222,0.0526315789473684,0.0444444444444444,0.972602647370528,-0.0016623014466503,-0.4180404855653346,0.0715441383999546,3.796671204408287,-0.0073668868761011,0.0529983143294732,-0.7483865130058553,-0.0746119419018618,laminar,44
0.0111111111111111,0.4210526315789473,0.0555555555555555,0.987836048799766,0.0007292434140705,-3.361890424191578,0.2306079811714001,-3.9850089504200623,0.0248252924758159,0.0438258048102727,-0.989249936075276,0.0441102701719019,laminar,87
0.0888888888888888,0.9473684210526316,0.0666666666666666,0.8875616260861161,0.0018768524583563,-7.572523005817287,-0.0119213158328134,-13.651544097232994,0.037005038413814,-0.0554515099287114,0.6786140748519021,0.0552903969843639,laminar,60
0.0444444444444444,0.1578947368421052,0.0555555555555555,0.9950759433127772,-0.0010509903930574,-1.2658002833138202,-0.1362693589386934,-4.693158431541111,-0.02948519143717,0.032493147605085,-0.0502445294768505,0.0499557257343291,laminar,34
0.0,0.2631578947368421,0.0777777777777777,0.691358024691358,0.0002301871217833,0.0,0.0,-22.22222222222221,-0.004678424543423,-0.0175557368303956,-0.5743729455705227,0.1953329182177024,laminar,28
0.0111111111111111,0.0,0.0333333333333333,0.8909178989403397,-0.0014480215056829,-0.0171067012744366,0.0,0.0,0.0,0.0,0.5471065259880226,-0.0607864278714111,laminar,34
0.0111111111111111,0.1578947368421052,0.0111111111111111,0.4001158809416249,-0.0014042034869436,-1.263457738027783,-0.0648877551193376,30.465153125524576,-0.0029843972781985,-0.0577062179922477,-0.664554609574261,-0.0738052862858881,laminar,16
0.0333333333333333,0.0526315789473684,0.0666666666666666,0.8878870384934686,-0.0021439523135636,-0.4096870451311948,0.0207745171786524,-12.451980062636483,0.0102393642630741,0.0146649553938005,-0.0735296258402296,-0.0777048406357097,laminar,59
0.0888888888888888,0.1578947368421052,0.0444444444444444,1.0047795368345436,-0.0011043286314015,-1.2712440382790364,0.0013036108493707,4.25784368557853,0.0111496179999328,-0.0466424905934341,0.7015119540976444,-0.0169720656803598,laminar,5
0.0222222222222222,0.6842105263157894,0.0222222222222222,0.6870159437673498,-0.0013158504500301,-5.480017104534873,-0.0813859982733096,22.873972341992257,-0.0048891414208464,0.0252196412917411,0.5392821827223615,-0.0457821203022871,laminar,35
0.1,0.894736842105263,0.0,0.0012209209645108,-0.0028632216912769,-7.157310132273762,0.0,0.0,0.0,0.0,0.0064713060296511,-0.2733182957521227,laminar,2
0.0222222222222222,0.4210526315789473,0.0666666666666666,0.907346757586168,0.0013160019016021,-3.361809717161504,0.0306482854908076,-12.626930061645597,0.0244675279700621,-0.1080619404225485,0.8735454652754326,-0.0201099395676262,laminar,21
0.0555555555555555,0.5789473684210527,0.0333333333333333,0.881632426539348,0.0007857817570864,-4.6409887813036566,0.2890327588729268,13.501557696329495,0.0234079336643733,0.0269960051798806,-1.946695421602701,-0.0692884413736905,laminar,41
0.0333333333333333,0.0526315789473684,0.1,0.0003565119581452,-0.0012876991853484,-0.4074397819299262,0.0,0.0,0.0,0.0,-0.7147355754685069,-0.0309911990078625,laminar,72
0.0444444444444444,1.0,0.0222222222222222,0.6737309547909418,0.0003550115264055,-8.001897867459046,0.0,0.0,0.0,0.0,-0.5872753963496902,0.1747901267708947,laminar,4
0.0888888888888888,0.1578947368421052,0.0333333333333333,0.890368225667666,0.0014188165587391,-1.2655252066001854,-0.1286624210816169,12.682503884815937,-0.0062121491590631,-0.0404699134143508,-0.1560177097560566,0.0121249796131502,laminar,88
0.0,0.8421052631578947,0.0222222222222222,0.6913580246913579,-0.0017617699343839,0.0,0.0,22.22222222222222,0.0017001944160482,-0.0189552665296411,-0.1794085105822462,0.0602464146593362,laminar,79
0.0777777777777777,0.7368421052631579,0.0888888888888888,0.3790628760573,0.0007781557621446,-5.887024396136145,-0.2028140911521885,-31.65894357429669,0.0038776689479487,-0.1403245430827108,1.0436021352953684,0.0648724120700764,laminar,34
0.0444444444444444,0.0,0.0333333333333333,0.8973274342989042,-0.0008669600060482,0.0207833165389262,0.0,0.0,0.0,0.0,-0.7902999236861941,-0.0163446044653022,laminar,61
0.0333333333333333,0.2631578947368421,0.0444444444444444,0.9723959073468854,0.0003960099789913,-2.0868367915528148,-0.0293626477411221,4.539337112016232,0.0050937040809351,0.1938442378884219,-0.5751387722100598,0.0044349012694211,laminar,62
0.0888888888888888,0.5789473684210527,0.0555555555555555,0.9898179227691224,-0.0012525774402879,-4.622213590692972,0.0760037900082326,-4.182154145152911,-0.0050873801768775,0.1381881953039723,0.3962304196020727,0.0036259249539006,laminar,78
0.0444444444444444,0.5789473684210527,0.0888888888888888,0.4062921137917133,0.0011912053639239,-4.63193646990606,0.1223732710908589,-31.04790410841253,0.026332812842593,-0.1630689371519861,-0.5012117139332251,0.1192451511401302,laminar,61
0.0777777777777777,0.7894736842105263,0.0555555555555555,0.9925262675898624,0.001091427330334,-6.293497174321486,0.0658722474691334,-4.510743393854224,0.0136899035620975,0.0520758322122687,-0.0566720674221421,0.0716821009833758,laminar,24
0.0777777777777777,0.5789473684210527,0.1,0.0130218220648764,0.0001686671236793,-4.6360082340662165,0.0,0.0,0.0,0.0,0.119056444101012,-0.0487457904223438,laminar,8
0.0333333333333333,1.0,0.0,-0.0094970896741316,0.0004215603180746,-7.99666106158081,0.0,0.0,0.0,0.0,0.3531642976274534,0.0621823223687995,laminar,55
0.0333333333333333,0.6842105263157894,0.0,0.0077226297618701,0.0015256716239378,-5.471370625483093,0.0,0.0,0.0,0.0,0.1447290821562074,-0.09593390512922,laminar,54
0.0888888888888888,0.5789473684210527,0.0777777777777777,0.6852228251061956,-0.0005622042148291,-4.642888916924033,-0.0378517448563588,-21.888565534254365,-0.0035567338653275,-0.018004979622162,-0.7487766913244875,0.0017703883752317,laminar,40
0.0333333333333333,0.4210526315789473,0.0,-0.0032132866391767,0.0045090259521863,-3.355693939607683,0.0,0.0,0.0,0.0,0.0524573729425437,0.0027339902360354,laminar,18
0.1,0.2631578947368421,0.0777777777777777,0.682027691047759,-0.0010360466527596,-2.10771967651957,-0.0014689756229495,-21.085029927250705,0.0314967113250501,0.0027378448392582,-1.2324876865080103,-0.0126172152118407,laminar,9
0.0222222222222222,1.0,0.0333333333333333,0.8934700269520999,0.0010394739102779,-7.992759147638143,0.0,0.0,0.0,0.0,-1.5542468593391925,-0.0749848233769765,laminar,40
0.0,0.4736842105263157,0.0444444444444444,0.9876543209876544,-0.0012467102251007,0.0,0.0,4.444444444444444,0.0052682306579566,0.0338320143950882,0.7405387969098731,0.1905010883010482,laminar,27
0.0666666666666666,0.7368421052631579,0.1,0.011483027697596,0.0001056037826768,-5.88872746268341,0.0,0.0,0.0,0.0,-0.9031533966386008,0.0479039210235588,laminar,84
0.1,0.4736842105263157,0.0222222222222222,0.6869973315108943,0.0023237525343782,-3.786390168002864,0.0362805018238849,22.55267144586228,0.007325482255673,0.0317516169391978,-1.530464102992568,0.0029311391611861,laminar,4
0.0222222222222222,0.3684210526315789,0.0,-0.0029006098376293,-0.0012804022276465,-2.9493299539229665,0.0,0.0,0.0,0.0,0.4008120129649309,-0.07480139658493,laminar,91
0.1,0.1052631578947368,0.0555555555555555,0.9871158445174976,0.006097418955437,-0.8394289061915927,0.0590231426692032,-5.171816735078171,-0.0088569206655993,0.1176644464972362,-0.248950571466533,0.2248030872095971,laminar,18
0.0666666666666666,0.6842105263157894,0.1,0.0006300297281086,-0.0014965703854872,-5.477788346322842,0.0,0.0,0.0,0.0,-0.551600436471263,0.0670746655832726,laminar,51
0.0555555555555555,0.1578947368421052,0.0888888888888888,0.4014828097154694,-0.000973780739418,-1.259945995700013,-0.0611069962135595,-30.87733664607342,-0.0253717527602903,-0.0114894887632124,-0.0321589643454578,0.0332432211326498,laminar,82
0.0888888888888888,0.894736842105263,0.0444444444444444,0.9851218794152392,-0.0003625712103458,-7.170586626961949,0.0805640267847487,4.387413748316196,-0.0246025786814314,-0.0659641634078502,-1.8257237754871147,-0.0331816820618396,laminar,5
0.0666666666666666,0.1578947368421052,0.0777777777777777,0.6937130173173569,0.0017385576812699,-1.2633633582222312,0.1138870112889436,-22.348417425059,-0.0105421603304633,-0.0440266739839081,0.0556787623685162,0.050070667028101,laminar,20
0.0666666666666666,0.3157894736842105,0.0777777777777777,0.7079719187132766,0.0016281557557409,-2.5284039053897427,0.0457934718473962,-22.346141182741828,-0.0333051762497263,-0.0565826818506028,1.1586216727432708,0.0353139195942951,laminar,46
0.0555555555555555,0.2631578947368421,0.0666666666666666,0.8853295397180191,-5.7859403416123806e-05,-2.098404253330357,0.1159849163195068,-12.06339737765661,0.0249136074391737,-0.020511907942624,-1.114686252993513,0.04723348809365,laminar,0
0.0333333333333333,0.7894736842105263,0.0111111111111111,0.3785354722194397,-0.0002659399669887,-6.321155707019738,-0.010932431436837,30.915268319903745,0.0256046144949364,0.0166519998938435,-0.7606751591463734,-0.048931232796953,laminar,29
0.0888888888888888,0.631578947368421,0.0777777777777777,0.6865668453815078,-0.0003710782589038,-5.048326300793339,0.1394707746717376,-22.488886593260126,-0.0139256822851026,0.0381610028297773,-0.508031010882648,0.1183454636135769,laminar,10
0.0444444444444444,0.1052631578947368,0.0,0.0098471863013385,-0.001406815331313,-0.8439737216609425,0.0,0.0,0.0,0.0,-0.0916520866098488,-0.126774034821529,laminar,12
0.0222222222222222,0.5789473684210527,0.0888888888888888,0.3948446071362824,-0.001221819493381,-4.618006175173238,-0.0821939319913583,-30.638995477630694,0.0061058231685902,-0.0647716342803845,-0.2471137351749919,-0.047452532116415,laminar,42
0.0777777777777777,0.3157894736842105,0.0888888888888888,0.4041285187120898,-0.0004091591099007,-2.555732074191321,0.0006225939349319,-30.59788033645093,0.0147500127165453,0.0614594450545325,0.7692491956167113,-0.033798180129247,laminar,4
0.0333333333333333,0.0,0.0777777777777777,0.7176695382329633,0.0027862386355423,-0.0048238681756619,0.0,0.0,0.0,0.0,0.8569814976798429,-0.0438851820442308,laminar,41
0.0222222222222222,0.3157894736842105,0.0555555555555555,0.9861073675996376,0.0016417393798153,-2.5350179123135548,-0.058838082094142,-4.680521282129082,-0.0029891732454653,-0.115482719760838,0.6200507798104493,0.0518003290126255,laminar,7
0.0333333333333333,0.894736842105263,0.0666666666666666,0.8946226600835259,-0.0006007764646684,-7.154673507878993,0.0547005853558332,-12.671181827393678,0.0033964166715196,0.2244681270986194,-0.6732889256991503,0.1577955146381837,laminar,99
0.0888888888888888,0.2631578947368421,0.0111111111111111,0.3944165625678891,0.0003300241877241,-2.1048599148145604,-0.0147033015544056,31.697384151945464,-0.0043526864547857,0.1853859077844474,0.5478486061962329,0.0740646667693016,laminar,86
0.0222222222222222,0.631578947368421,0.0333333333333333,0.8695792286102637,0.0010086590179449,-5.023652776583483,0.1501359244841951,12.8539433405623,-0.0308272658506729,-0.0322121019713442,-0.1617695211694136,-0.035067835952313,laminar,71
0.0444444444444444,0.2105263157894736,0.0444444444444444,0.9800201870838454,0.0018867334685314,-1.6913538177462029,0.0676269811413188,4.359547551120119,-0.0188261799641331,0.0220782590607838,1.2531058923952954,0.1396284948136326,laminar,19
0.0111111111111111,0.4736842105263157,0.0444444444444444,0.9676556759941504,0.0002034696563101,-3.792816299322841,-0.1284535489187355,3.406535264169334,0.0283370354526061,-0.0791079266797007,0.21156258155966,-0.068004132324667,laminar,26
0.0111111111111111,0.3157894736842105,0.0,-0.013860004963288,-0.0010701626974122,-2.528131324942286,0.0,0.0,0.0,0.0,-0.0098311430940764,0.0233887993082165,laminar,97
0.0555555555555555,0.5789473684210527,0.0222222222222222,0.6941533787768102,0.0021503321664412,-4.620861516889946,-0.1482918906276023,23.33207580544041,0.0045512288669522,-0.0190795780465972,-0.1285778412026428,-0.0272804637941776,laminar,58
0.1,0.9473684210526316,0.0444444444444444,0.9841487301523728,-0.0014943806780445,-7.581380083426851,0.1623753125571954,4.338430388261152,-0.0152079304802828,0.1495323342347209,-0.2141128850818074,-0.1510049518469479,laminar,24
0.0888888888888888,0.0526315789473684,0.0444444444444444,0.9859109363833272,-0.0015339762494784,-0.4103606657731266,-0.1502545023057194,4.208661401494926,-0.0063693191178085,-0.0142336518961721,-0.7303600404605204,-0.0069988067662375,laminar,20
0.0333333333333333,0.2105263157894736,0.0888888888888888,0.3816115835557551,0.0027637136610427,-1.6969260115247118,0.1730690536577301,-32.18837647362196,-0.0124833982866608,-0.1015090097608844,1.5741932633116518,-0.0337042764723803,laminar,2
0.0333333333333333,0.1578947368421052,0.0111111111111111,0.4020100142481168,-0.0006604114184784,-1.2706562657673763,-0.0008515743903609,30.574543416076896,0.0413414121179221,-0.1396591876834886,0.6585185860386311,0.0219639099729397,laminar,62
0.0888888888888888,0.1052631578947368,0.0444444444444444,0.9924335523048874,0.0007365406190837,-0.8481154069789715,-0.0419057547503429,4.184431252291015,0.0250591741824365,-0.0606884236037279,0.6887338428689826,-0.0970572818772371,laminar,97
0.0222222222222222,0.631578947368421,0.0777777777777777,0.6860776151864483,-0.0011551365396202,-5.072589855845566,-0.1165033312318938,-22.65515864887034,-0.0004105206472287,0.0902920976196222,-0.6009327375963047,0.0556312266809211,laminar,68
0.0444444444444444,0.6842105263157894,0.0555555555555555,0.9797695932301472,0.0016036940473447,-5.482016068175628,0.0994388945011039,-4.481774302146959,-0.0148852775584932,0.0679593288321035,0.3100312067870647,-0.0355720868026904,laminar,61
0.0444444444444444,0.7368421052631579,0.0222222222222222,0.7170827955564978,-0.0007617955267915,-5.896595763443255,-0.1934146648821102,22.51889006240648,-0.0482636230254413,-0.1300826402194272,2.15311114887406,-0.032404502291039,laminar,90
0.0555555555555555,0.6842105263157894,0.0,-0.0136757892570421,-0.0021723797930466,-5.473128201258719,0.0,0.0,0.0,0.0,-0.3298680365856691,-0.0803413657448465,laminar,69
0.0111111111111111,0.7368421052631579,0.0444444444444444,1.0078512500910637,0.0024616791158451,-5.896098804897722,0.0481992210169261,3.636870715037855,-0.0016091270564323,-0.1179975059077173,-0.32852673333289,-0.013465531804641,laminar,20
0.0777777777777777,1.0,0.0111111111111111,0.3903452052112103,0.0022402892266555,-7.981128354172949,0.0,0.0,0.0,0.0,0.1740084569658601,-0.0861679292353875,laminar,82
0.0111111111111111,0.5263157894736842,0.0666666666666666,0.9046619318735966,-0.0001724721232238,-4.215506291348409,0.1759111592414931,-13.728517592623993,-0.0200226870152552,0.0894583387246843,0.4601077025954803,0.079332599992179,laminar,6
0.0555555555555555,0.6842105263157894,0.0888888888888888,0.3892001408252877,0.0001056288075251,-5.46353467613633,-0.1084161355747769,-31.75855577197168,0.0014793515371229,-0.089728067059273,-0.1820263074048589,-0.0215213412563924,laminar,30
0.1,0.7894736842105263,0.0222222222222222,0.7022805049842765,0.0013403989678409,-6.2975411264517085,0.0093518648286921,22.970780817472,0.0080131398925185,-0.0327093998489847,2.242521164821787,0.1048526424105673,laminar,65
0.0444444444444444,0.7368421052631579,0.0666666666666666,0.9069361950228494,0.000655430487155,-5.912692993479947,0.0716199661215201,-11.955109653651526,0.0131435063475732,0.0608586431113798,-0.2162548015556209,-0.0009344020132383,laminar,7
0.0777777777777777,0.3157894736842105,0.0,0.0050162142667883,-0.0011457896299734,-2.505693916916683,0.0,0.0,0.0,0.0,0.1206563371451708,0.1190532408673027,laminar,19
0.0666666666666666,1.0,0.0333333333333333,0.8735011963474668,-0.0008040669171248,-7.99805365044108,0.0,0.0,0.0,0.0,0.0941971730175794,-0.1148318220439219,laminar,68
0.0777777777777777,0.0526315789473684,0.0444444444444444,0.9952599447539316,-0.0007196480829195,-0.4186223617991411,-0.043794818580791,3.8711321638174647,0.0325989621726263,0.0055440004741195,0.34086237424793,0.0630938289324001,laminar,13
0.1,0.1052631578947368,0.0555555555555555,0.9890056493683592,0.0024511880265313,-0.8636040952278822,-0.0690278251851822,-5.273228696517111,-0.040565142027545,0.0011812802605365,-0.375406640052367,-0.011162278189882,laminar,32
0.0333333333333333,0.2105263157894736,0.0888888888888888,0.3842388052786499,-0.0004411929470406,-1.6874408349646506,-0.0222950468715184,-31.207399011377383,0.0190853960139254,-0.1939518596569992,-0.2916444102296078,0.133314160814972,laminar,53
0.0555555555555555,0.4210526315789473,0.0333333333333333,0.8982816779801918,-0.0004761135895763,-3.3756155183267538,0.1181131040588278,12.69006320433236,-0.0066191800391895,0.0232602436154788,-0.9597257810478932,0.0538670607889454,laminar,93
0.0555555555555555,0.7368421052631579,0.0222222222222222,0.6976809860786006,-0.0001148781473222,-5.891124624971022,-0.2393309770758443,20.952647474225493,-0.0117117015862996,-0.041068324548206,0.4607366472269614,-0.0135581648186372,laminar,10
0.0222222222222222,1.0,0.0222222222222222,0.6855763884607392,0.0006315650713411,-8.010228126440726,0.0,0.0,0.0,0.0,1.1005709433899336,-0.0354292162872424,laminar,4
0.0555555555555555,0.894736842105263,0.0555555555555555,0.9851522452940756,-0.0006338385146943,-7.156869477649932,-0.0148403502960651,-4.3014389054752185,-0.018013792426956,0.0973703873411541,-0.8197506868683591,0.0664652606301776,laminar,15
0.1,0.4210526315789473,0.1,-0.0044798021568323,-0.0015348829241854,-3.369320982361912,0.0,0.0,0.0,0.0,0.2168829630842594,0.109229532736542,laminar,57
0.0666666666666666,0.6842105263157894,0.0666666666666666,0.8982435310185184,0.0010429554836015,-5.480567056489998,0.0164425948609757,-12.956844226809183,0.0253579707876076,-0.0147488242682211,-0.1743999445809774,0.0193048445930751,laminar,26
0.0444444444444444,0.894736842105263,0.0555555555555555,0.986559044118687,0.0004071453353112,-7.167001598775789,0.067386978896761,-4.527034622612797,0.013424309682112,0.1783045062059866,-1.1497406481142003,0.0144115885713533,laminar,45
0.0,0.4736842105263157,0.0777777777777777,0.691358024691358,-0.001212144637561,0.0,0.0,-22.22222222222221,0.0111560085767387,-0.0524117197049443,1.2511172736040743,0.1011351449867701,laminar,65
0.1,0.7368421052631579,0.0222222222222222,0.6988368061440154,-7.378381605045389e-05,-5.904352879401554,0.1413060552434237,22.331938120573696,0.0013607325896962,0.0551814497447399,3.5830686649893417,-0.0551786338507862,laminar,17
0.0444444444444444,0.894736842105263,0.0333333333333333,0.8834127166198091,-0.0004527088493136,-7.157499433333022,0.0994960646055586,13.775459754472202,-0.0097495683011491,-0.0196414769643263,-0.0282432455567305,-0.0205978590061252,laminar,38
0.0111111111111111,0.2105263157894736,0.0444444444444444,0.9823448342272446,-0.0012067349573598,-1.668014874036424,-0.0915656129157828,4.933887694216776,0.0167232726659021,-0.0745412398326123,0.168659046958236,-0.0049546413091232,laminar,61
0.0222222222222222,0.0,0.0777777777777777,0.6929506279580476,0.0011945139943262,0.0080070859264251,0.0,0.0,0.0,0.0,0.729060741567239,0.0470104685996177,laminar,99
0.0666666666666666,0.0,0.0555555555555555,1.0004903316635274,0.0005721312486932,-0.0033204057915884,0.0,0.0,0.0,0.0,-0.7853511974815208,-0.1031770881401514,laminar,5
0.0555555555555555,0.2631578947368421,0.0888888888888888,0.3887017061631804,0.0004356280386505,-2.105412888180339,0.0414680212624175,-31.344346859002066,-0.0107040787746202,0.0465747480275787,-0.8183785819096401,-0.1797259334171322,laminar,12
0.0111111111111111,0.5263157894736842,0.0666666666666666,0.8661363667939737,-0.0012340505020535,-4.214421849774372,-0.2318523870745314,-13.033574783391252,0.0226621190858262,-0.0887844413009909,-0.2497377589034344,-0.0561703648536908,laminar,56
